periodo_origen;periodo_destino;seccion_origen;seccion_destino;Tipo;n_ruc
202508;202509;H;H;Sociedad civil;3
202508;202509;I;I;Sociedad civil;1
202508;202509;J;J;Sociedad civil;4
202508;202509;K;K;Sociedad civil;1
202508;202509;L;L;Sociedad civil;6
202508;202509;M;M;Sociedad civil;1070
202508;202509;N;N;Sociedad civil;4
202508;202509;O;O;Sociedad civil;1
202508;202509;P;P;Sociedad civil;16
202508;202509;Q;Q;Sociedad civil;400
202508;202509;S;S;Sociedad civil;15
202508;202509;0;0;Sociedad comercial de resp. Ltda.;626
202508;202509;0;B;Sociedad comercial de resp. Ltda.;1
202508;202509;0;H;Sociedad comercial de resp. Ltda.;1
202508;202509;0;I;Sociedad comercial de resp. Ltda.;1
202508;202509;0;J;Sociedad comercial de resp. Ltda.;1
202508;202509;0;M;Sociedad comercial de resp. Ltda.;1
202508;202509;A;A;Sociedad comercial de resp. Ltda.;993
202508;202509;A;C;Sociedad comercial de resp. Ltda.;1
202508;202509;A;F;Sociedad comercial de resp. Ltda.;1
202508;202509;A;G;Sociedad comercial de resp. Ltda.;1
202508;202509;A;H;Sociedad comercial de resp. Ltda.;1
202508;202509;A;I;Sociedad comercial de resp. Ltda.;1
202508;202509;A;N;Sociedad comercial de resp. Ltda.;1
202508;202509;A;R;Sociedad comercial de resp. Ltda.;1
202508;202509;B;B;Sociedad comercial de resp. Ltda.;727
202508;202509;B;F;Sociedad comercial de resp. Ltda.;1
202508;202509;B;G;Sociedad comercial de resp. Ltda.;4
202508;202509;B;H;Sociedad comercial de resp. Ltda.;5
202508;202509;B;N;Sociedad comercial de resp. Ltda.;3
202508;202509;C;B;Sociedad comercial de resp. Ltda.;2
202508;202509;C;C;Sociedad comercial de resp. Ltda.;5335
202508;202509;C;D;Sociedad comercial de resp. Ltda.;1
202508;202509;C;F;Sociedad comercial de resp. Ltda.;4
202508;202509;C;G;Sociedad comercial de resp. Ltda.;19
202508;202509;C;H;Sociedad comercial de resp. Ltda.;2
202508;202509;C;I;Sociedad comercial de resp. Ltda.;1
202508;202509;C;M;Sociedad comercial de resp. Ltda.;2
202508;202509;C;N;Sociedad comercial de resp. Ltda.;6
202508;202509;C;R;Sociedad comercial de resp. Ltda.;2
202508;202509;D;D;Sociedad comercial de resp. Ltda.;105
202508;202509;D;I;Sociedad comercial de resp. Ltda.;1
202508;202509;E;C;Sociedad comercial de resp. Ltda.;1
202508;202509;E;E;Sociedad comercial de resp. Ltda.;156
202508;202509;E;F;Sociedad comercial de resp. Ltda.;1
202508;202509;E;H;Sociedad comercial de resp. Ltda.;1
202508;202509;F;B;Sociedad comercial de resp. Ltda.;3
202508;202509;F;C;Sociedad comercial de resp. Ltda.;4
202508;202509;F;F;Sociedad comercial de resp. Ltda.;5370
202508;202509;F;G;Sociedad comercial de resp. Ltda.;13
202508;202509;F;H;Sociedad comercial de resp. Ltda.;5
202508;202509;F;I;Sociedad comercial de resp. Ltda.;2
202508;202509;F;M;Sociedad comercial de resp. Ltda.;10
202508;202509;F;N;Sociedad comercial de resp. Ltda.;6
202508;202509;F;S;Sociedad comercial de resp. Ltda.;1
202508;202509;G;A;Sociedad comercial de resp. Ltda.;3
202508;202509;G;B;Sociedad comercial de resp. Ltda.;2
202508;202509;G;C;Sociedad comercial de resp. Ltda.;21
202508;202509;G;F;Sociedad comercial de resp. Ltda.;12
202508;202509;G;G;Sociedad comercial de resp. Ltda.;16357
202508;202509;G;H;Sociedad comercial de resp. Ltda.;12
202508;202509;G;I;Sociedad comercial de resp. Ltda.;7
202508;202509;G;M;Sociedad comercial de resp. Ltda.;17
202508;202509;G;N;Sociedad comercial de resp. Ltda.;11
202508;202509;G;O;Sociedad comercial de resp. Ltda.;1
202508;202509;G;S;Sociedad comercial de resp. Ltda.;4
202508;202509;H;A;Sociedad comercial de resp. Ltda.;1
202508;202509;H;B;Sociedad comercial de resp. Ltda.;3
202508;202509;H;C;Sociedad comercial de resp. Ltda.;2
202508;202509;H;E;Sociedad comercial de resp. Ltda.;1
202508;202509;H;F;Sociedad comercial de resp. Ltda.;8
202508;202509;H;G;Sociedad comercial de resp. Ltda.;13
202508;202509;H;H;Sociedad comercial de resp. Ltda.;8432
202508;202509;H;M;Sociedad comercial de resp. Ltda.;7
202508;202509;H;N;Sociedad comercial de resp. Ltda.;10
202508;202509;H;S;Sociedad comercial de resp. Ltda.;1
202508;202509;I;C;Sociedad comercial de resp. Ltda.;2
202508;202509;I;G;Sociedad comercial de resp. Ltda.;6
202508;202509;I;H;Sociedad comercial de resp. Ltda.;1
202508;202509;I;I;Sociedad comercial de resp. Ltda.;2641
202508;202509;J;E;Sociedad comercial de resp. Ltda.;1
202508;202509;J;F;Sociedad comercial de resp. Ltda.;1
202508;202509;J;G;Sociedad comercial de resp. Ltda.;4
202508;202509;J;H;Sociedad comercial de resp. Ltda.;1
202508;202509;J;J;Sociedad comercial de resp. Ltda.;1342
202508;202509;J;N;Sociedad comercial de resp. Ltda.;1
202508;202509;J;S;Sociedad comercial de resp. Ltda.;1
202508;202509;K;K;Sociedad comercial de resp. Ltda.;147
202508;202509;K;M;Sociedad comercial de resp. Ltda.;1
202508;202509;L;G;Sociedad comercial de resp. Ltda.;1
202508;202509;L;I;Sociedad comercial de resp. Ltda.;1
202508;202509;L;L;Sociedad comercial de resp. Ltda.;735
202508;202509;L;N;Sociedad comercial de resp. Ltda.;2
202508;202509;L;O;Sociedad comercial de resp. Ltda.;1
202508;202509;M;B;Sociedad comercial de resp. Ltda.;1
202508;202509;M;C;Sociedad comercial de resp. Ltda.;5
202508;202509;M;F;Sociedad comercial de resp. Ltda.;3
202508;202509;M;G;Sociedad comercial de resp. Ltda.;6
202508;202509;M;H;Sociedad comercial de resp. Ltda.;2
202508;202509;M;I;Sociedad comercial de resp. Ltda.;1
202508;202509;M;J;Sociedad comercial de resp. Ltda.;1
202508;202509;M;K;Sociedad comercial de resp. Ltda.;1
202508;202509;M;M;Sociedad comercial de resp. Ltda.;5326
202508;202509;M;N;Sociedad comercial de resp. Ltda.;6
202508;202509;M;S;Sociedad comercial de resp. Ltda.;1
202508;202509;N;B;Sociedad comercial de resp. Ltda.;2
202508;202509;N;C;Sociedad comercial de resp. Ltda.;3
202508;202509;N;F;Sociedad comercial de resp. Ltda.;5
202508;202509;N;G;Sociedad comercial de resp. Ltda.;14
202508;202509;N;H;Sociedad comercial de resp. Ltda.;10
202508;202509;N;J;Sociedad comercial de resp. Ltda.;2
202508;202509;N;M;Sociedad comercial de resp. Ltda.;3
202508;202509;N;N;Sociedad comercial de resp. Ltda.;3470
202508;202509;N;P;Sociedad comercial de resp. Ltda.;1
202508;202509;N;S;Sociedad comercial de resp. Ltda.;1
202508;202509;O;O;Sociedad comercial de resp. Ltda.;38
202508;202509;P;H;Sociedad comercial de resp. Ltda.;1
202508;202509;P;P;Sociedad comercial de resp. Ltda.;1067
202508;202509;Q;G;Sociedad comercial de resp. Ltda.;1
202508;202509;Q;Q;Sociedad comercial de resp. Ltda.;1439
202508;202509;R;C;Sociedad comercial de resp. Ltda.;1
202508;202509;R;G;Sociedad comercial de resp. Ltda.;2
202508;202509;R;H;Sociedad comercial de resp. Ltda.;1
202508;202509;R;I;Sociedad comercial de resp. Ltda.;1
202508;202509;R;R;Sociedad comercial de resp. Ltda.;433
202508;202509;S;C;Sociedad comercial de resp. Ltda.;2
202508;202509;S;G;Sociedad comercial de resp. Ltda.;3
202508;202509;S;N;Sociedad comercial de resp. Ltda.;3
202508;202509;S;Q;Sociedad comercial de resp. Ltda.;1
202508;202509;S;S;Sociedad comercial de resp. Ltda.;1213
202508;202509;T;T;Sociedad comercial de resp. Ltda.;1
202509;202510;0;0;Asociaciones;1604
202509;202510;0;A;Asociaciones;1
202509;202510;0;M;Asociaciones;1
202509;202510;0;N;Asociaciones;1
202509;202510;0;Q;Asociaciones;1
202509;202510;0;S;Asociaciones;1
202509;202510;A;A;Asociaciones;5184
202509;202510;A;C;Asociaciones;2
202509;202510;A;G;Asociaciones;4
202509;202510;A;H;Asociaciones;1
202509;202510;A;S;Asociaciones;3
202509;202510;B;B;Asociaciones;66
202509;202510;C;C;Asociaciones;772
202509;202510;C;G;Asociaciones;1
202509;202510;D;D;Asociaciones;13
202509;202510;E;E;Asociaciones;268
202509;202510;F;F;Asociaciones;122
202509;202510;F;N;Asociaciones;1
202509;202510;G;A;Asociaciones;4
202509;202510;G;B;Asociaciones;1
202509;202510;G;G;Asociaciones;864
202509;202510;G;H;Asociaciones;1
202509;202510;H;H;Asociaciones;434
202509;202510;I;H;Asociaciones;1
202509;202510;I;I;Asociaciones;185
202509;202510;J;J;Asociaciones;101
202509;202510;K;K;Asociaciones;23
202509;202510;L;L;Asociaciones;145
202509;202510;M;M;Asociaciones;1043
202509;202510;M;S;Asociaciones;1
202509;202510;N;I;Asociaciones;1
202509;202510;N;L;Asociaciones;1
202509;202510;N;N;Asociaciones;275
202509;202510;N;Q;Asociaciones;1
202509;202510;O;O;Asociaciones;169
202509;202510;P;P;Asociaciones;1431
202509;202510;Q;Q;Asociaciones;736
202509;202510;R;G;Asociaciones;1
202509;202510;R;P;Asociaciones;2
202509;202510;R;R;Asociaciones;865
202509;202510;S;A;Asociaciones;28
202509;202510;S;B;Asociaciones;1
202509;202510;S;C;Asociaciones;2
202509;202510;S;G;Asociaciones;5
202509;202510;S;H;Asociaciones;2
202509;202510;S;J;Asociaciones;1
202509;202510;S;M;Asociaciones;2
202509;202510;S;N;Asociaciones;1
202509;202510;S;P;Asociaciones;1
202509;202510;S;S;Asociaciones;26736
202509;202510;T;T;Asociaciones;3
202509;202510;U;U;Asociaciones;16
202509;202510;0;0;Empresa individual de resp. Ltda.;1243
202509;202510;0;B;Empresa individual de resp. Ltda.;1
202509;202510;0;C;Empresa individual de resp. Ltda.;2
202509;202510;0;F;Empresa individual de resp. Ltda.;2
202509;202510;0;G;Empresa individual de resp. Ltda.;2
202509;202510;0;L;Empresa individual de resp. Ltda.;2
202509;202510;0;M;Empresa individual de resp. Ltda.;1
202509;202510;0;N;Empresa individual de resp. Ltda.;1
202509;202510;0;P;Empresa individual de resp. Ltda.;1
202509;202510;0;S;Empresa individual de resp. Ltda.;1
202509;202510;A;A;Empresa individual de resp. Ltda.;4331
202509;202510;A;C;Empresa individual de resp. Ltda.;4
202509;202510;A;F;Empresa individual de resp. Ltda.;2
202509;202510;A;G;Empresa individual de resp. Ltda.;22
202509;202510;A;H;Empresa individual de resp. Ltda.;4
202509;202510;A;M;Empresa individual de resp. Ltda.;4
202509;202510;A;N;Empresa individual de resp. Ltda.;2
202509;202510;A;O;Empresa individual de resp. Ltda.;1
202509;202510;B;A;Empresa individual de resp. Ltda.;1
202509;202510;B;B;Empresa individual de resp. Ltda.;4679
202509;202510;B;C;Empresa individual de resp. Ltda.;3
202509;202510;B;F;Empresa individual de resp. Ltda.;2
202509;202510;B;G;Empresa individual de resp. Ltda.;37
202509;202510;B;H;Empresa individual de resp. Ltda.;25
202509;202510;B;I;Empresa individual de resp. Ltda.;1
202509;202510;B;K;Empresa individual de resp. Ltda.;1
202509;202510;B;M;Empresa individual de resp. Ltda.;3
202509;202510;B;N;Empresa individual de resp. Ltda.;12
202509;202510;B;S;Empresa individual de resp. Ltda.;1
202509;202510;C;A;Empresa individual de resp. Ltda.;1
202509;202510;C;B;Empresa individual de resp. Ltda.;2
202509;202510;C;C;Empresa individual de resp. Ltda.;26319
202509;202510;C;D;Empresa individual de resp. Ltda.;1
202509;202510;C;E;Empresa individual de resp. Ltda.;1
202509;202510;C;F;Empresa individual de resp. Ltda.;36
202509;202510;C;G;Empresa individual de resp. Ltda.;136
202509;202510;C;H;Empresa individual de resp. Ltda.;13
202509;202510;C;I;Empresa individual de resp. Ltda.;11
202509;202510;C;J;Empresa individual de resp. Ltda.;1
202509;202510;C;M;Empresa individual de resp. Ltda.;19
202509;202510;C;N;Empresa individual de resp. Ltda.;21
202509;202510;C;O;Empresa individual de resp. Ltda.;1
202509;202510;C;P;Empresa individual de resp. Ltda.;2
202509;202510;C;Q;Empresa individual de resp. Ltda.;2
202509;202510;C;R;Empresa individual de resp. Ltda.;2
202509;202510;C;S;Empresa individual de resp. Ltda.;6
202509;202510;D;C;Empresa individual de resp. Ltda.;1
202509;202510;D;D;Empresa individual de resp. Ltda.;433
202509;202510;D;G;Empresa individual de resp. Ltda.;6
202509;202510;D;H;Empresa individual de resp. Ltda.;2
202509;202510;D;N;Empresa individual de resp. Ltda.;1
202509;202510;D;Q;Empresa individual de resp. Ltda.;1
202509;202510;D;S;Empresa individual de resp. Ltda.;1
202509;202510;E;C;Empresa individual de resp. Ltda.;2
202509;202510;E;E;Empresa individual de resp. Ltda.;821
202509;202510;E;F;Empresa individual de resp. Ltda.;2
202509;202510;E;G;Empresa individual de resp. Ltda.;7
202509;202510;E;M;Empresa individual de resp. Ltda.;1
202509;202510;E;N;Empresa individual de resp. Ltda.;2
202509;202510;E;S;Empresa individual de resp. Ltda.;1
202509;202510;F;A;Empresa individual de resp. Ltda.;2
202509;202510;F;B;Empresa individual de resp. Ltda.;8
202509;202510;F;C;Empresa individual de resp. Ltda.;30
202509;202510;F;D;Empresa individual de resp. Ltda.;2
202509;202510;F;F;Empresa individual de resp. Ltda.;18786
202509;202510;F;G;Empresa individual de resp. Ltda.;68
202509;202510;F;H;Empresa individual de resp. Ltda.;14
202509;202510;F;I;Empresa individual de resp. Ltda.;4
202509;202510;F;J;Empresa individual de resp. Ltda.;3
202509;202510;F;L;Empresa individual de resp. Ltda.;1
202509;202510;F;M;Empresa individual de resp. Ltda.;23
202509;202510;F;N;Empresa individual de resp. Ltda.;22
202509;202510;F;P;Empresa individual de resp. Ltda.;1
202509;202510;F;R;Empresa individual de resp. Ltda.;2
202509;202510;F;S;Empresa individual de resp. Ltda.;8
202509;202510;G;A;Empresa individual de resp. Ltda.;11
202509;202510;G;B;Empresa individual de resp. Ltda.;37
202509;202510;G;C;Empresa individual de resp. Ltda.;124
202509;202510;G;D;Empresa individual de resp. Ltda.;3
202509;202510;G;E;Empresa individual de resp. Ltda.;4
202509;202510;G;F;Empresa individual de resp. Ltda.;70
202509;202510;G;G;Empresa individual de resp. Ltda.;105536
202509;202510;G;H;Empresa individual de resp. Ltda.;99
202509;202510;G;I;Empresa individual de resp. Ltda.;33
202509;202510;G;J;Empresa individual de resp. Ltda.;16
202509;202510;G;K;Empresa individual de resp. Ltda.;9
202509;202510;G;L;Empresa individual de resp. Ltda.;2
202509;202510;G;M;Empresa individual de resp. Ltda.;73
202509;202510;G;N;Empresa individual de resp. Ltda.;66
202509;202510;G;O;Empresa individual de resp. Ltda.;1
202509;202510;G;P;Empresa individual de resp. Ltda.;5
202509;202510;G;Q;Empresa individual de resp. Ltda.;4
202509;202510;G;R;Empresa individual de resp. Ltda.;10
202509;202510;G;S;Empresa individual de resp. Ltda.;42
202509;202510;H;A;Empresa individual de resp. Ltda.;7
202509;202510;H;B;Empresa individual de resp. Ltda.;21
202509;202510;H;C;Empresa individual de resp. Ltda.;18
202509;202510;H;E;Empresa individual de resp. Ltda.;3
202509;202510;H;F;Empresa individual de resp. Ltda.;14
202509;202510;H;G;Empresa individual de resp. Ltda.;60
202509;202510;H;H;Empresa individual de resp. Ltda.;21883
202509;202510;H;I;Empresa individual de resp. Ltda.;3
202509;202510;H;J;Empresa individual de resp. Ltda.;2
202509;202510;H;K;Empresa individual de resp. Ltda.;1
202509;202510;H;M;Empresa individual de resp. Ltda.;5
202509;202510;H;N;Empresa individual de resp. Ltda.;25
202509;202510;H;O;Empresa individual de resp. Ltda.;1
202509;202510;H;Q;Empresa individual de resp. Ltda.;2
202509;202510;H;R;Empresa individual de resp. Ltda.;1
202509;202510;H;S;Empresa individual de resp. Ltda.;5
202509;202510;I;B;Empresa individual de resp. Ltda.;2
202509;202510;I;C;Empresa individual de resp. Ltda.;7
202509;202510;I;F;Empresa individual de resp. Ltda.;1
202509;202510;I;G;Empresa individual de resp. Ltda.;38
202509;202510;I;H;Empresa individual de resp. Ltda.;6
202509;202510;I;I;Empresa individual de resp. Ltda.;12860
202509;202510;I;L;Empresa individual de resp. Ltda.;1
202509;202510;I;M;Empresa individual de resp. Ltda.;7
202509;202510;I;N;Empresa individual de resp. Ltda.;3
202509;202510;I;O;Empresa individual de resp. Ltda.;1
202509;202510;I;Q;Empresa individual de resp. Ltda.;1
202509;202510;I;R;Empresa individual de resp. Ltda.;2
202509;202510;I;S;Empresa individual de resp. Ltda.;1
202509;202510;J;C;Empresa individual de resp. Ltda.;2
202509;202510;J;F;Empresa individual de resp. Ltda.;4
202509;202510;J;G;Empresa individual de resp. Ltda.;9
202509;202510;J;H;Empresa individual de resp. Ltda.;2
202509;202510;J;I;Empresa individual de resp. Ltda.;1
202509;202510;J;J;Empresa individual de resp. Ltda.;7376
202509;202510;J;K;Empresa individual de resp. Ltda.;1
202509;202510;J;M;Empresa individual de resp. Ltda.;3
202509;202510;J;N;Empresa individual de resp. Ltda.;2
202509;202510;K;C;Empresa individual de resp. Ltda.;1
202509;202510;K;G;Empresa individual de resp. Ltda.;5
202509;202510;K;H;Empresa individual de resp. Ltda.;1
202509;202510;K;K;Empresa individual de resp. Ltda.;818
202509;202510;K;S;Empresa individual de resp. Ltda.;1
202509;202510;L;C;Empresa individual de resp. Ltda.;1
202509;202510;L;F;Empresa individual de resp. Ltda.;1
202509;202510;L;G;Empresa individual de resp. Ltda.;3
202509;202510;L;H;Empresa individual de resp. Ltda.;1
202509;202510;L;K;Empresa individual de resp. Ltda.;1
202509;202510;L;L;Empresa individual de resp. Ltda.;2497
202509;202510;L;M;Empresa individual de resp. Ltda.;2
202509;202510;L;N;Empresa individual de resp. Ltda.;4
202509;202510;L;R;Empresa individual de resp. Ltda.;1
202509;202510;L;S;Empresa individual de resp. Ltda.;1
202509;202510;M;A;Empresa individual de resp. Ltda.;2
202509;202510;M;B;Empresa individual de resp. Ltda.;5
202509;202510;M;C;Empresa individual de resp. Ltda.;23
202509;202510;M;D;Empresa individual de resp. Ltda.;1
202509;202510;M;E;Empresa individual de resp. Ltda.;1
202509;202510;M;F;Empresa individual de resp. Ltda.;32
202509;202510;M;G;Empresa individual de resp. Ltda.;67
202509;202510;M;H;Empresa individual de resp. Ltda.;13
202509;202510;M;I;Empresa individual de resp. Ltda.;9
202509;202510;M;J;Empresa individual de resp. Ltda.;2
202509;202510;M;L;Empresa individual de resp. Ltda.;1
202509;202510;M;M;Empresa individual de resp. Ltda.;25514
202509;202510;M;N;Empresa individual de resp. Ltda.;15
202509;202510;M;O;Empresa individual de resp. Ltda.;1
202509;202510;M;P;Empresa individual de resp. Ltda.;1
202509;202510;M;R;Empresa individual de resp. Ltda.;1
202509;202510;M;S;Empresa individual de resp. Ltda.;2
202509;202510;N;A;Empresa individual de resp. Ltda.;2
202509;202510;N;B;Empresa individual de resp. Ltda.;10
202509;202510;N;C;Empresa individual de resp. Ltda.;14
202509;202510;N;F;Empresa individual de resp. Ltda.;20
202509;202510;N;G;Empresa individual de resp. Ltda.;64
202509;202510;N;H;Empresa individual de resp. Ltda.;35
202509;202510;N;I;Empresa individual de resp. Ltda.;5
202509;202510;N;M;Empresa individual de resp. Ltda.;18
202509;202510;N;N;Empresa individual de resp. Ltda.;13171
202509;202510;N;O;Empresa individual de resp. Ltda.;1
202509;202510;N;Q;Empresa individual de resp. Ltda.;1
202509;202510;N;R;Empresa individual de resp. Ltda.;1
